radiant_team,dire_team,radiant_win
"93,46,30,97,37","12,101,16,53,121",true
"109,28,121,113,35","22,18,40,7,71",false
"6,29,86,104,71","44,5,39,2,33",true
"36,72,54,21,30","64,42,85,28,53",false
"48,14,39,90,84","105,77,68,63,13",true
"54,106,53,5,107","35,64,23,71,60",false
"15,121,101,94,84","18,114,41,79,50",true
"28,84,39,41,105","96,95,86,104,35",false
"28,85,1,128,30","72,50,94,2,53",true
"28,73,71,75,6","80,11,64,104,39",true
"36,5,81,31,84","6,121,16,35,2",false
"69,137,96,1,26","16,48,27,39,68",false
"101,86,9,63,16","7,54,12,46,40",false
"138,30,101,104,59","75,42,84,121,28",true
"74,41,99,119,67","6,42,76,91,40",true
"30,80,94,56,71","70,20,25,81,17",true
"26,23,123,1,25","49,101,84,114,41",true
"31,71,28,7,5","30,56,53,2,8",true
"49,84,65,68,70","100,12,30,22,71",false
"104,68,53,114,14","74,30,70,88,71",true
"72,35,86,67,129","136,121,104,93,79",true
"93,64,80,45,111","2,17,128,30,32",false
"30,96,67,14,35","106,28,68,84,1",false
"97,23,11,96,64","18,17,49,56,105",false
"93,71,4,37,11","85,48,25,22,16",true
"42,119,17,6,88","80,1,96,136,30",false
"60,27,114,47,138","25,5,71,104,86",true
"75,54,100,29,25","56,12,9,104,64",false
"36,136,99,13,20","14,86,84,29,76",true
"39,101,37,44,14","74,83,12,80,17",true
"86,78,48,114,73","20,4,129,67,14",false
"35,81,68,64,63","30,99,102,17,8",true
"59,53,81,83,11","123,67,51,121,137",true
"138,17,123,6,69","80,68,83,42,30",false
"36,119,5,96,128","8,71,17,20,86",true
"27,15,36,67,110","1,71,45,128,53",true
"56,101,120,41,11","104,25,30,40,42",false
"100,64,85,50,63","10,2,73,104,26",true
"35,1,14,49,83","37,12,63,27,30",true
"14,86,67,35,137","121,44,13,51,80",false
"129,26,41,72,11","8,40,104,45,113",true
"12,30,79,126,119","110,47,4,8,29",false
"62,7,35,23,9","13,14,26,67,2",false
"80,45,6,53,1","42,5,7,35,36",false
"22,47,120,93,42","14,34,26,4,104",true
"7,48,136,96,35","120,70,121,104,71",false
"60,67,90,30,64","72,14,31,73,42",true
"39,63,28,86,44","35,12,2,36,37",true
"48,84,2,85,62","114,12,80,72,53",true
"80,84,26,112,54","30,104,46,59,64",true
"85,30,62,84,67","97,64,32,94,9",true
"109,7,105,27,84","35,86,137,3,67",false
"74,113,30,93,28","39,2,48,62,14",false
"14,126,99,101,109","138,60,46,76,21",true
"37,14,56,17,86","104,53,62,68,114",true
"40,101,7,95,104","63,15,110,28,25",true
"28,110,30,14,42","7,26,43,64,57",false
"23,74,30,138,40","12,71,26,19,34",true
"84,56,28,14,76","69,64,35,10,75",true
"2,119,5,45,50","22,137,68,138,86",true
"42,71,47,30,72","14,86,39,68,44",true
"6,74,20,108,7","13,26,94,47,71",true
"93,100,36,28,84","37,6,14,105,137",true
"137,26,93,19,55","62,8,42,86,28",false
"88,37,101,63,85","87,41,50,2,113",true
"74,63,28,71,27","11,87,85,70,99",true
"4,28,38,84,50","102,88,74,30,73",true
"71,23,128,107,67","137,68,83,72,48",true
"14,76,108,121,32","19,63,36,80,7",true
"100,99,104,5,8","7,50,53,25,70",true
"36,40,45,46,75","35,20,28,101,41",false
"26,93,119,137,11","23,35,44,15,14",true
"83,42,40,67,48","44,39,75,25,28",true
"59,70,30,53,107","84,88,119,50,41",false
"21,78,64,80,8","45,7,40,18,84",true
"16,59,41,71,72","5,84,29,36,67",false
"91,88,92,95,84","21,74,121,54,114",true
"64,84,67,10,43","63,26,22,50,14",true
"64,88,41,62,101","86,39,70,96,30",true
"114,35,137,71,138","36,90,104,42,22",true
"12,76,104,26,64","30,29,39,44,14",true
"35,93,57,30,53","101,12,128,71,65",true
"40,36,42,44,26","89,76,29,25,97",false
"100,50,67,87,121","39,25,60,44,56",false
"71,99,83,73,56","102,69,54,50,25",true
"42,62,136,16,53","67,22,84,74,28",false
"1,79,121,2,71","72,104,102,17,93",false
"8,60,36,128,31","121,28,75,53,114",true
"36,3,137,67,22","104,93,51,28,31",true
"12,110,78,22,16","51,14,31,63,85",true
"43,100,36,26,15","44,25,30,49,5",false
"30,2,40,44,31","34,93,71,86,102",true
"58,44,84,54,36","138,74,67,79,42",false
"34,44,14,42,112","54,84,97,30,104",false
"75,31,80,64,136","62,67,2,16,119",true
"23,40,101,48,60","75,10,82,14,85",true
"31,2,27,28,114","22,137,101,67,84",false
"37,42,58,74,56","29,105,30,2,100",true
"100,36,7,30,54","85,70,74,64,84",false
"1,25,110,19,71","41,93,86,5,97",true
"41,84,138,62,71","121,67,75,104,14",false
"57,48,64,60,30","110,138,76,37,40",true
"50,12,87,1,84","43,67,22,75,27",true
"12,26,107,101,72","23,18,45,25,78",true
"44,74,56,81,27","64,12,84,45,29",false
"86,28,8,110,119","2,64,97,128,41",true
"69,22,14,26,30","101,54,34,71,97",true
"8,54,84,55,46","35,56,93,109,48",false
"42,25,126,100,67","8,36,50,14,22",true
"42,119,74,7,44","22,50,35,8,69",false
"5,34,93,79,78","30,6,17,123,60",false
"2,105,36,53,12","96,107,42,71,27",false
"26,88,4,23,41","31,30,14,6,84",true
"35,99,47,5,64","14,74,26,40,28",false
"85,70,26,11,136","51,104,7,63,30",false
"121,74,44,108,114","41,136,104,22,30",false
"86,41,25,83,60","101,30,62,8,99",true
"104,71,114,46,50","45,76,42,121,10",true
"104,26,53,71,11","21,1,138,31,29",true
"101,25,30,136,29","86,83,14,67,99",true
"68,71,70,128,28","10,35,88,83,75",false
"44,79,82,28,121","86,27,69,30,12",false
"76,1,50,7,30","39,75,42,53,28",false
"74,93,57,72,9","88,63,13,121,14",false
"35,8,36,107,30","88,32,121,22,108",true
"102,62,68,61,12","88,2,8,128,40",true
"44,71,59,93,42","67,35,54,68,36",false
"2,12,64,22,110","71,102,76,44,37",false
"27,44,58,95,99","93,86,98,8,34",true
"86,42,70,48,7","71,101,2,114,27",false
"30,49,71,47,128","51,67,36,97,83",false
"39,104,75,48,71","9,30,91,12,35",true
"48,76,45,51,92","64,41,34,50,28",true
"81,27,114,123,25","47,100,12,50,2",true
"84,14,41,74,96","16,64,7,35,54",false
"41,76,15,102,37","96,5,113,67,45",true
"37,27,63,44,104","67,101,136,41,64",false
"35,2,21,44,22","53,67,17,60,84",true
"76,26,85,138,2","84,73,74,64,54",true
"32,28,85,53,47","35,45,37,137,114",true
"83,63,25,36,42","14,71,52,72,54",false
"9,41,96,67,62","35,48,2,30,121",false
"37,21,8,26,23","53,84,2,97,67",true
"64,28,111,17,44","34,41,74,97,5",false
"59,35,84,4,14","44,12,126,46,20",true
"114,11,19,53,23","126,87,71,67,14",true
"93,104,76,84,101","2,8,39,87,88",false
"75,89,86,74,104","99,137,51,114,27",false
"90,114,44,67,53","47,123,52,81,105",true
"2,39,37,1,84","113,95,104,27,30",true
"43,44,128,129,14","47,15,69,26,29",true
"20,39,1,110,2","25,28,5,67,79",false
"49,14,53,93,20","27,1,4,45,104",false
"67,84,87,97,71","126,9,135,110,8",false
"50,121,60,6,11","42,22,40,29,76",true
"44,110,33,93,128","26,35,99,9,1",true
"41,31,40,46,76","75,44,47,23,26",false
"104,17,15,2,53","71,93,35,9,36",false
"20,48,110,29,25","63,28,27,128,41",true
"35,42,100,41,30","50,86,114,16,71",true
"75,36,4,85,35","41,112,5,25,29",true
"123,26,53,28,1","86,84,59,57,89",true
"19,8,14,41,17","138,22,42,84,67",false
"31,4,23,37,21","28,30,119,11,12",true
"63,29,26,53,40","37,42,8,86,36",true
"32,14,25,28,119","42,98,31,53,56",true
"28,135,45,26,18","76,100,60,90,138",false
"41,76,101,16,43","67,121,75,39,42",false
"63,121,30,39,47","28,27,87,44,14",true
"50,10,74,12,102","18,56,40,25,54",false
"54,74,101,84,26","104,5,43,71,51",true
"38,5,65,95,28","87,41,40,45,2",false
"67,20,64,114,74","12,79,42,45,13",false
"42,26,41,16,35","27,90,34,104,29",true
"135,74,71,93,37","5,41,39,138,114",true
"14,74,51,114,6","85,30,97,22,48",false
"64,26,93,36,59","114,14,97,86,106",true
"22,25,104,16,1","74,5,8,42,35",true
"56,1,16,35,84","42,10,136,53,14",true
"14,42,25,100,36","27,138,26,28,44",false
"44,57,105,14,35","2,67,111,101,37",false
"23,70,14,62,17","126,64,35,28,113",false
"26,93,28,15,72","52,121,41,70,31",false
"19,35,67,27,57","53,2,63,36,30",true
"55,30,14,44,46","54,86,27,120,71",true
"41,69,22,30,59","97,44,71,35,88",true
"30,49,44,39,80","6,71,64,25,31",false
"10,61,26,13,66","50,80,126,14,83",false
"22,63,36,30,109","94,18,51,119,71",false
"104,14,138,25,53","75,99,39,26,67",false
"102,80,50,92,100","48,36,84,64,27",true
"77,68,67,60,72","31,138,108,111,129",true
"30,41,80,29,68","14,126,42,58,67",true
"97,14,34,105,41","15,7,100,35,36",false
"30,119,137,28,67","88,6,17,39,40",true
"68,71,14,47,41","104,1,37,35,91",false
"48,73,22,84,80","28,71,62,35,44",false
"39,51,35,10,5","71,53,67,137,28",true
"74,67,76,28,31","44,36,86,58,97",true
"138,12,28,80,53","35,30,62,72,42",true
"63,50,19,64,30","9,26,86,93,47",false
"54,88,53,96,59","62,39,83,123,63",true
"2,76,105,14,18","36,22,96,84,67",true
"41,42,30,35,26","27,75,32,2,70",true
"28,40,114,1,31","17,14,2,12,128",true
"67,71,53,30,2","42,121,47,29,21",true
"53,60,1,74,27","112,35,42,91,26",false
"33,26,34,14,120","7,64,136,75,77",true
"138,88,37,104,121","109,51,110,14,11",true
"26,62,104,86,8","93,3,107,39,14",false
"81,76,2,71,53","135,44,13,30,47",true
"1,101,53,128,104","14,9,50,71,70",true
"67,43,84,87,103","7,12,29,110,88",false
"39,83,81,114,137","20,121,67,29,47",false
"45,16,64,67,11","71,2,137,26,10",true
"29,72,42,84,75","41,2,14,64,22",true
"9,64,32,71,5","25,128,41,68,104",true
"35,75,93,22,14","44,84,34,47,83",true
"72,99,41,64,13","30,67,81,39,20",false
"101,49,28,30,12","80,44,79,64,75",false
"36,29,5,67,84","35,104,1,123,119",false
"104,126,14,11,59","95,30,120,80,136",false
"47,102,68,71,72","80,30,29,8,14",true
"100,30,44,97,35","8,50,86,135,9",true
"28,68,67,80,37","41,135,121,98,75",true
"68,21,96,53,67","89,36,25,35,18",false
"5,103,93,25,45","51,56,29,6,129",true
"88,102,21,68,93","41,28,73,25,40",false
"137,21,10,110,81","138,8,104,56,22",false
"97,30,44,68,96","4,42,74,37,5",true
"28,35,71,74,53","1,7,23,86,40",false
"100,20,41,36,78","42,74,135,93,31",false
"2,80,110,40,95","62,75,14,104,70",true
"30,26,32,93,28","80,84,96,90,81",false
"73,60,138,7,44","54,75,27,126,71",true
"83,63,14,104,36","37,28,121,102,80",false
"97,13,67,53,114","83,51,48,47,74",false
"26,138,135,9,74","25,75,67,14,64",false
"41,70,44,43,21","35,28,53,84,10",false
"36,17,5,88,73","97,114,62,53,100",true
"32,68,112,137,48","30,36,44,28,53",false
"35,88,74,54,18","5,104,46,86,44",true
"64,2,5,7,95","42,39,28,75,44",true
"71,39,138,36,68","30,33,67,23,20",false
"93,2,69,48,13","71,42,63,26,74",true
"138,22,119,45,96","48,104,35,105,25",true
"9,53,135,67,35","14,84,6,40,60",true
"95,40,99,74,27","59,91,30,12,11",false
"64,57,89,22,17","67,20,53,71,74",true
"93,123,87,36,11","67,74,2,113,102",true
"70,20,135,56,30","71,81,121,6,61",true
"28,72,80,14,10","13,53,100,71,35",true
"83,86,73,98,39","30,23,11,53,82",true
"63,23,20,30,54","11,29,18,26,87",true
"71,30,45,44,42","9,28,3,54,93",true
"44,67,123,33,42","86,7,93,104,22",true
"95,89,32,88,29","11,22,27,41,5",true
"120,67,81,112,26","36,114,39,63,6",true
"63,16,25,4,31","26,39,67,71,21",true
"27,114,47,22,16","13,54,40,93,96",true
"29,26,7,95,36","94,16,68,34,79",true
"110,72,137,6,60","36,30,10,121,42",false
"75,36,97,53,48","11,40,89,42,88",true
"8,33,76,85,97","27,2,11,14,12",false
"22,81,59,44,37","30,71,67,39,27",false
"45,111,95,70,52","34,10,13,80,6",true
"35,81,40,7,36","45,138,128,72,29",true
"86,27,93,35,137","21,88,87,29,44",false
"62,20,23,48,60","101,126,114,2,88",true
"23,25,31,41,105","35,92,75,30,81",true
"8,28,112,76,27","30,25,135,80,39",true
"100,84,19,63,23","7,93,35,86,120",false
"135,20,75,4,8","42,50,25,114,40",true
"40,81,7,16,42","14,70,86,63,119",false
"38,70,82,27,64","42,72,46,5,69",true
"71,5,59,119,7","10,12,64,105,60",true
"63,67,61,81,88","42,105,35,8,14",false
"30,93,2,85,40","50,121,25,84,41",true
"46,138,104,39,40","26,6,137,86,28",true
"5,59,94,99,138","8,90,80,28,9",false
"28,37,41,17,14","57,21,53,63,7",true
"72,39,26,55,79","16,53,22,37,12",false
"110,84,119,67,28","42,53,91,12,121",true
"7,123,8,36,76","14,99,138,12,102",true
"72,28,21,18,64","27,1,37,14,76",true
"84,8,86,36,28","44,68,29,23,138",true
"46,91,2,64,44","69,41,58,88,30",true
"53,7,93,74,129","32,39,28,119,31",false
"29,58,6,68,119","96,11,93,64,23",false
"135,4,73,27,23","46,99,119,75,18",false
"44,63,20,81,43","41,28,17,121,5",false
"111,8,105,104,77","41,88,136,78,135",true
"93,5,16,39,11","101,47,100,14,73",false
"9,104,90,15,64","95,121,28,68,35",true
"119,25,32,8,138","76,31,28,83,12",true
"63,14,71,30,58","75,53,10,51,35",true
"70,105,80,31,64","17,50,43,28,44",false
"102,87,10,42,58","74,99,48,39,138",true
"26,84,88,28,63","14,20,27,46,50",true
"75,27,30,54,14","98,104,114,17,101",true
"112,57,84,37,63","129,44,119,71,86",false
"27,36,67,7,26","30,89,74,8,86",true
"11,56,26,23,67","30,123,74,42,10",true
"75,18,60,105,94","21,50,32,45,81",true
"20,26,70,78,25","73,19,75,11,8",true
"31,11,84,93,53","64,35,104,129,62",true
"47,83,100,41,99","36,46,76,102,42",true
"87,104,43,8,5","67,37,49,21,53",true
"109,100,97,16,27","63,96,7,50,26",false
"104,114,27,80,53","88,47,121,97,15",true
"53,35,8,28,22","104,32,47,111,121",false
"76,41,51,75,60","119,2,102,83,23",true
"50,54,14,2,53","74,136,70,28,87",true
"138,84,14,74,48","28,27,42,64,109",true
"37,85,62,137,41","88,40,10,101,15",true
"86,63,31,114,23","119,15,93,30,121",false
"110,85,76,64,1","59,49,9,138,25",true
"8,84,23,43,62","52,40,3,57,6",true
"81,53,104,123,31","54,21,30,9,63",false
"123,7,56,8,35","10,70,75,129,83",false
"76,26,11,105,60","54,53,42,66,13",false
"43,26,72,67,135","110,5,98,6,42",true
"81,14,72,7,45","25,41,101,39,50",false
"36,85,30,8,13","14,138,21,71,111",true
"75,113,20,97,54","45,12,14,29,27",false
"99,64,93,26,11","104,35,6,16,19",false
"47,96,53,41,22","28,8,84,25,11",true
"68,42,75,10,22","104,56,101,35,21",true
"69,54,35,73,87","56,30,21,41,62",false
"16,74,86,67,31","28,25,63,84,64",false
"97,81,128,23,72","2,71,76,93,68",true
"10,67,74,22,35","6,36,49,123,50",true
"30,25,42,81,100","14,114,62,53,36",false
"83,1,47,19,28","41,44,88,84,101",true
"63,74,80,32,13","12,107,53,71,46",true
"25,22,74,26,62","12,5,30,56,14",false
"71,15,84,94,106","121,59,20,6,98",false
"16,68,12,110,104","22,83,44,120,26",false
"22,108,27,53,63","93,86,98,11,25",true
"86,25,87,48,2","71,31,63,88,9",false
"30,18,110,138,28","17,42,86,50,104",false
"14,128,6,53,2","5,88,16,12,94",false
"99,25,87,71,11","14,110,28,27,67",false
"28,37,42,80,71","68,63,88,76,104",true
"91,36,47,1,20","53,63,22,48,96",false
"62,137,22,67,21","71,78,25,64,75",true
"65,129,41,92,121","36,27,138,14,20",false
"74,28,62,93,30","76,67,123,2,22",true
"97,67,83,26,104","80,113,7,53,27",true
"53,96,106,101,48","81,67,45,17,63",true
"97,74,63,126,53","2,37,21,1,35",false
"101,30,44,7,108","14,81,75,22,42",false
"2,82,68,7,95","42,27,36,54,81",true
"35,84,106,50,53","17,7,2,70,75",false
"50,30,93,62,36","8,75,29,41,20",true
"68,36,42,88,93","64,67,71,94,27",true
"74,32,86,120,26","5,121,81,25,46",true
"25,62,42,14,48","99,74,56,41,27",true
"93,35,27,70,104","14,97,41,50,105",true
"123,76,68,41,28","121,5,93,7,80",true
"75,137,81,29,53","42,84,107,96,27",false
"21,96,67,36,62","138,13,70,97,56",true
"100,35,53,14,20","97,84,22,50,6",true
"45,60,75,1,36","62,63,26,28,71",true
"120,5,14,72,119","7,48,75,51,129",true
"45,101,35,23,93","17,84,110,102,114",false
"42,47,107,71,75","8,80,22,53,86",true
"68,52,27,42,48","135,10,80,101,64",true
"5,48,96,9,36","123,11,94,64,28",false
"99,123,68,56,83","36,57,55,87,6",false
"123,76,95,85,5","39,28,20,10,86",true
"25,99,86,54,64","15,27,84,41,28",false
"48,99,128,20,47","80,71,51,12,83",false
"44,53,32,28,35","36,98,41,110,22",true
"137,56,63,84,83","119,74,44,121,104",true
"14,9,96,20,67","138,75,85,95,28",true
"101,41,35,14,95","6,51,15,86,137",false
"44,84,26,41,22","43,12,5,53,104",false
"68,60,11,14,25","67,35,99,74,76",false
"40,37,11,84,93","49,29,51,73,27",true
"20,15,75,83,10","22,88,25,8,85",true
"85,77,42,70,74","76,25,28,26,14",true
"36,12,85,20,42","75,28,67,35,50",false
"80,12,7,2,97","28,91,67,22,53",true
"121,67,50,53,7","36,12,5,83,44",false
"138,42,123,72,9","53,10,11,36,44",true
"70,55,138,62,23","101,30,29,4,137",true
"42,53,46,1,64","26,8,86,81,91",false
"2,9,99,63,27","6,30,11,83,14",true
"72,36,27,100,55","44,128,30,53,28",true
"28,84,30,8,111","14,16,93,35,71",true
"26,10,119,104,63","71,121,95,30,25",false
"7,83,42,36,56","27,14,26,59,47",true
"72,63,46,85,104","20,105,57,96,48",false
"2,12,71,50,104","31,27,121,28,76",true
"44,50,120,39,135","40,14,12,7,80",false
"86,4,40,67,104","29,39,99,12,62",true
"85,26,42,8,80","40,30,72,28,46",false
"30,137,22,87,48","23,45,50,53,6",true
"27,30,12,60,25","136,88,47,57,11",true
"96,30,101,50,41","80,26,71,67,64",true
"62,36,72,66,67","6,79,2,71,39",false
"51,94,101,41,69","87,14,75,114,28",true
"3,26,104,63,67","71,53,84,42,60",false
"138,62,5,42,8","99,9,35,41,75",false
"29,106,20,40,47","35,60,86,8,37",false
"2,35,30,72,93","12,25,120,106,26",true
"30,86,104,14,82","20,95,26,36,35",false
"58,41,84,35,104","50,71,48,67,75",false
"23,14,1,7,26","67,37,76,57,30",false
"17,75,18,62,63","22,84,5,70,12",false
"75,36,19,74,40","28,14,83,32,48",false
"48,114,110,104,53","77,12,119,40,23",false
"42,62,95,30,59","14,93,35,28,87",true
"93,119,71,28,11","8,17,80,63,100",true
"30,94,121,11,42","72,74,8,26,85",true
"47,26,28,44,8","16,128,62,54,129",true
"8,45,84,35,2","15,14,40,67,113",false
"8,101,96,50,99","14,113,34,32,44",false
"93,88,86,73,11","40,129,20,6,36",false
"112,12,88,63,67","19,69,8,84,41",true
"63,50,135,76,27","83,23,101,67,45",true
"26,59,35,67,88","21,31,104,85,126",false
"35,84,29,49,45","96,30,27,67,86",false
"20,70,71,35,99","51,45,56,50,8",false
"4,101,30,44,128","43,32,11,83,18",false
"55,76,9,120,18","14,64,1,39,38",true
"100,59,41,128,14","96,23,42,26,46",false
"51,26,57,8,35","94,54,16,85,84",false
"80,87,70,119,47","138,1,102,71,137",false
"48,29,101,28,42","47,83,93,2,68",false
"9,30,84,89,6","86,81,104,105,85",true
"68,18,106,2,82","84,29,44,17,27",true
"48,14,22,80,62","25,68,7,30,63",true
"7,41,26,40,11","36,99,53,30,32",true
"30,81,36,12,71","84,104,19,48,62",false
"49,26,45,19,10","41,14,30,47,25",false
"15,23,11,26,54","6,21,9,31,14",true
"104,55,137,85,8","93,48,16,7,14",false
"28,96,67,101,30","12,75,42,84,11",true
"123,72,21,2,76","50,68,102,57,4",true
"26,10,74,113,42","64,93,22,14,36",true
"16,93,15,26,14","76,64,75,70,71",true
"14,19,18,50,28","8,64,6,27,23",true
"45,85,23,104,46","128,96,56,67,71",false
"104,27,16,30,135","2,1,75,84,137",true
"43,14,15,67,31","22,53,60,83,72",true
"88,9,106,1,21","5,49,22,6,76",true
"74,30,93,75,36","26,107,138,25,42",false
"110,74,14,41,30","2,42,76,121,5",false
"42,6,36,21,30","123,11,102,93,78",true
"25,41,87,75,2","27,23,63,95,50",true
"54,42,35,75,14","98,62,44,11,123",true
"100,71,87,129,138","23,30,99,41,123",true
"30,129,7,44,76","71,93,98,97,53",false
"59,93,27,99,53","6,71,83,14,36",false
"39,58,64,67,104","114,40,73,84,42",true
"30,7,45,96,35","64,60,39,6,37",true
"71,75,53,67,80","83,22,41,28,9",false
"14,62,35,28,71","81,36,75,105,95",true
"70,11,31,40,92","62,2,86,13,10",true
"22,7,4,104,128","129,14,93,26,11",false
"14,84,8,27,88","74,26,71,59,63",false
"51,18,77,21,64","81,4,30,42,50",false
"95,53,68,84,39","76,30,35,71,7",true
"39,26,70,104,63","137,2,9,44,71",false
"40,36,20,4,23","74,28,54,45,84",true
"2,62,138,27,14","93,39,86,99,75",false
"26,74,129,101,44","1,30,96,64,36",true
"31,14,95,46,64","71,15,80,110,10",true
"128,84,80,49,138","81,25,5,85,41",true
"85,54,76,34,41","14,67,53,104,26",true
"87,114,63,28,46","14,27,17,81,135",false
"99,12,40,26,28","45,81,27,74,6",true
"68,14,70,28,26","71,53,9,54,23",false
"77,81,40,54,85","67,39,53,121,49",false
"97,67,75,50,77","74,41,31,28,119",false
"104,30,39,54,14","92,26,28,46,44",false
"71,1,99,33,36","28,102,44,67,22",true
"105,84,4,64,32","6,67,9,33,99",false
"12,30,14,28,64","48,72,123,32,86",false
"45,40,93,36,137","22,120,14,42,138",true
"96,88,4,30,44","43,35,37,97,42",true
"8,36,14,103,53","45,39,23,5,67",true
"36,84,8,110,42","97,2,25,89,14",false
"41,72,84,31,40","28,5,138,37,85",false
"29,119,48,76,103","11,83,138,2,101",true
"33,82,75,58,17","100,94,32,19,27",true
"92,114,39,27,37","71,10,36,79,74",true
"74,71,15,6,64","26,119,23,93,42",true
"67,40,80,20,71","44,114,2,7,50",true
"22,63,68,138,29","59,40,49,4,2",true
"41,16,92,50,111","12,21,51,64,68",false
"54,40,35,32,75","100,87,80,41,27",true
"111,85,32,123,54","71,95,44,5,26",true
"28,27,62,63,76","71,26,74,1,135",true
"121,42,43,28,37","6,101,74,30,137",false
"37,28,54,40,22","30,11,75,67,71",true
"49,27,28,15,53","14,5,74,137,48",true
"98,69,27,72,119","93,102,86,14,36",true
"86,103,96,8,30","37,135,32,100,45",false
"30,1,29,6,35","97,88,128,14,22",false
"87,66,97,67,86","45,135,76,121,63",false
"35,62,52,28,76","57,101,138,44,14",true
"98,67,86,75,108","94,63,14,26,93",false
"71,128,27,109,47","53,93,30,97,138",false
"28,27,86,94,23","21,2,26,30,1",false
"100,81,31,7,10","74,64,76,2,8",false
"112,93,14,1,35","136,42,21,138,86",false
"79,36,63,46,74","9,20,35,18,49",true
"45,50,72,16,54","81,75,10,68,36",false
"87,10,105,74,28","56,37,12,2,71",false
"30,52,64,2,44","71,32,86,119,39",false
"11,5,111,104,44","30,82,51,42,68",true
"21,25,128,48,85","14,104,138,109,11",false
"104,114,39,102,9","28,72,67,53,20",false
"74,93,14,29,59","8,28,111,75,64",true
"53,41,47,40,28","39,45,57,93,71",true
"105,69,35,96,6","10,53,73,32,71",false
